Class1,Predicate,Class2
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C14.907.940.907
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C15.378.100.685
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C15.378.140.735
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C15.378.463.515.385
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C15.378.463.735
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C16.320.290.040.100
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C16.320.565.100.102.100
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C16.320.565.618.711
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C16.320.850.080.100
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C17.300.480
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C17.800.621.440.102.100
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C17.800.827.080.100
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C18.452.394.968.500
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C18.452.648.100.102.100
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C18.452.648.618.711
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C19.344.421
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C20.111.258.250.500
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C20.111.258.500
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C20.111.258.962
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C20.111.590
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C23.550.210.645
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C23.888.144
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C23.888.592.413
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C23.888.592.604.150.500.300.200
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C23.888.592.604.529.100
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C23.888.592.604.529
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C23.888.592.604.764.100
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C23.888.592.643
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C23.888.592.643.500
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C23.888.821.712
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C25.723.589
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C25.723.589.500
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C25.723.705.150.100
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C25.723.705.150
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C25.775.100.087.193.100
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C25.775.100.087.193
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C25.775.835
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C26.260.118.175
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C26.260.237
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C26.260.616
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C26.260.836
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C26.819
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C26.844.150.957
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C26.915
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C26.915.200
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C26.915.200.200
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C26.915.300.200.175
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C26.915.300.400
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C26.915.300.490
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C26.915.300.490.150
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:C26.915.300.745
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D02.092.705
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D02.241.081.069.800.550
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D02.241.081.114.500.350
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D02.241.081.844.915.162
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D02.241.152.811.162
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D02.241.223.100.200.311
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D02.241.223.100.500.261
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D02.241.511.902.915.162
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D02.455.326.271.665.550
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D02.455.426.559.389.127.250.311
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D02.455.426.559.389.127.500.261
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D02.455.426.559.847.638.721.374
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D02.455.426.559.847.638.845
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D02.455.849.291.523.500
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D02.691.750.740.644.261
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D03.383.773.812
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D03.438.150.909
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D03.438.150.909.750
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D03.438.473.420
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D03.830.219.909
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D03.830.219.909.750
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D04.345.566.802.500
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D04.345.566.802.750
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D04.345.566.802.875
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D04.615.638.721.374
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D04.615.638.845
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D04.808.105.225.130
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D04.808.105.225.130.330
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D04.808.221.430.130
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D04.808.221.430.130.330
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D05.750.078.280
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D05.750.078.280.300
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D05.750.078.730.475.475
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D05.750.078.730.475.475.124
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D05.750.716.507
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D05.750.716.822.111.650.605
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.277.040.025.193.750
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.277.040.025.193.750.750
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.277.040.025.193.750.750.124
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.277.040.025.325
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.277.040.330.300.100
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.277.040.330.300.400.100
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.277.040.330.300.400.400
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.277.040.330.300.400.400.100
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.277.040.330.300.400.475
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.277.040.330.300.400.700
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.277.040.330.300.400.700.100
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.277.352.100.400
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.277.450.430.700.750
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.277.450.430.700.750.750
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.277.656.300.480.252
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.277.656.300.760.787
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.277.656.350.350
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.277.656.675.374.252
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.277.656.959.350.787
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.399.325.500.400
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.399.325.500.400.300
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.399.325.500.400.700
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.682.657.163.750
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.913.400.450.460.400
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.913.400.450.460.400.186
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.913.477.700.225
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.913.696.620.225.850
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.913.696.620.682.725.400.900
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D08.811.913.696.650.150.500
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D09.698.629.802
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D09.811.922.162
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.125.190.350
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.644.050.200
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.644.276.374.200
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.644.276.860.550
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.644.276.910
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.644.360.325
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.644.360.325.150.100
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.644.360.325.300.700
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.644.360.325.300.700.700
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.644.360.525.100
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.644.360.525.400
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.644.360.525.400.100
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.644.360.525.475
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.644.360.525.700
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.644.360.525.700.050
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.644.360.525.700.100
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.644.641.802.500
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.644.641.802.750
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.644.641.802.875
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.776.053
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.776.092.249
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.776.124.486.485.797
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.776.124.625
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.776.124.790.651.797
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.776.157.325.150
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.776.157.325.515.100
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.776.157.325.515.400
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.776.157.325.515.400.100
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.776.157.325.515.475
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.776.157.325.515.700
http://bio2rdf.org/mesh_vocabulary:Resource,http://bio2rdf.org/mesh_vocabulary:mesh-tree-number,http://bio2rdf.org/mesh:D12.776.157.325.515.700.050
